控件icon名,包含簇号,是否命中,簇内排序,簇内控件总数,"top-1,3,5命中",top-20%命中,Threshold0.49命中,原始簇号
view_56c274f21b5a47c36d6491eeec801b77.png,28,True,1,2,True,False,True,428
view_10c848e6af2d7371e7c8063e46ff610c.png,30,True,1,2,True,True,True,499
view_b189627e1375d433fe899275dffd499e.png,32,True,0,2,True,True,True,575
view_1b7713bc6b808e56e533c6512cba249f.png,33,True,0,2,True,True,False,592
view_ac28492f1787a95585bf168676e5e07e.png,34,True,1,2,True,False,False,611
view_9099969ab4a16a477182d4d0a355d0bc.png,35,True,1,2,True,True,False,629
