控件icon名,包含簇号,是否命中,簇内排序,簇内控件总数,"top-1,3,5命中",top-20%命中,Threshold0.49命中,原始簇号
view_0702af1b9b25fd7f1de5a51d009bf36c.png,11,True,0,2,True,True,True,9
view_cb998351b18907c11d8dbd43fff35ea5.png,16,True,1,2,True,False,False,133
view_56c274f21b5a47c36d6491eeec801b77.png,24,True,1,2,True,False,True,360
view_388d4340422c2e5da6110b736456d4b7.png,39,False,1,2,False,False,False,88
view_6699c5c7b85728194b0e746ce23b8fe9.png,49,True,0,2,True,True,False,25
view_9099969ab4a16a477182d4d0a355d0bc.png,66,True,0,2,True,True,True,49
