控件icon名,包含簇号,是否命中,簇内排序,簇内控件总数,"top-1,3,5命中",top-20%命中,Threshold0.49命中,原始簇号
view_e483dd3105d6f69d4ca07dd704591063.png,0,True,1,2,True,True,True,59
view_0702af1b9b25fd7f1de5a51d009bf36c.png,11,True,0,2,True,True,True,9
view_bed672cef70c91b21e0092a3bbffb37b.png,14,True,0,2,True,True,True,60
view_56c274f21b5a47c36d6491eeec801b77.png,24,True,0,2,True,True,True,360
view_7cbf91c5b6613436461d57f32909d0e9.png,40,True,1,2,True,True,True,509
view_52aab8a65f4106aa0022d30a17056599.png,42,True,1,2,True,True,True,54
view_6699c5c7b85728194b0e746ce23b8fe9.png,49,True,1,2,False,False,True,25
view_9099969ab4a16a477182d4d0a355d0bc.png,66,True,1,2,True,False,True,49
view_bd781c541b489ee3e8c5e46f3e3bb4e5.png,77,False,1,2,False,False,False,390
