控件icon名,包含簇号,是否命中,簇内排序,簇内控件总数,"top-1,3,5命中",top-20%命中,Threshold0.49命中,原始簇号
view_f3852fb68b0b3de138ddbcda41e3fc7b.png,5,-,76,4062,-,-,-,-1
view_b3c63f7b19fadb8a112d6df4c7000462.png,5,-,128,4062,-,-,-,-1
view_67b206a2242cec6e445f84d58dc224bb.png,5,-,387,4062,-,-,-,-1
view_7d4f42222b3a2e60272f7dbe81828f8f.png,5,-,510,4062,-,-,-,-1
view_e5781695fe273ec9a262860979d49e00.png,5,-,686,4062,-,-,-,-1
view_6699c5c7b85728194b0e746ce23b8fe9.png,5,-,1668,4062,-,-,-,-1
view_7a1b78888aaa46a10483e22621f71b9b.png,5,-,1678,4062,-,-,-,-1
view_1d711dd6bcbec68211b6f719147b5e64.png,5,-,1775,4062,-,-,-,-1
view_8fea87349e5bc20d45bce60c7e81d7b8.png,5,-,1942,4062,-,-,-,-1
view_bb275cd494d93b8e04fdf46f1f22028a.png,5,-,2284,4062,-,-,-,-1
view_043510f2c091b5462ccfe0eb6a091897.png,5,-,2637,4062,-,-,-,-1
view_b856a7325a2f336fdf1c94e6fb3311b6.png,5,-,2761,4062,-,-,-,-1
view_2fd474f75f6b7ffdba1a88ec528ff943.png,5,-,2773,4062,-,-,-,-1
view_f8871ea2907e20bc5544bc565dfa262a.png,5,-,2907,4062,-,-,-,-1
view_bd781c541b489ee3e8c5e46f3e3bb4e5.png,5,-,2956,4062,-,-,-,-1
view_7721915c5adce47fc5fb59f6d39733c0.png,5,-,3258,4062,-,-,-,-1
view_b4c4b445f9430b3128f4aa72894244a2.png,5,-,3302,4062,-,-,-,-1
view_ac28492f1787a95585bf168676e5e07e.png,5,-,3544,4062,-,-,-,-1
view_17451cae68b18dc9049b8ed6ace00329.png,5,-,3693,4062,-,-,-,-1
view_03e8fb460280409b3541bacb3d73770a.png,5,-,3874,4062,-,-,-,-1
view_0920dbb7ce6fc1f9c1addacb5d1d9b8b.png,5,-,3953,4062,-,-,-,-1
view_10c848e6af2d7371e7c8063e46ff610c.png,7,False,8,16,False,False,False,11
view_0702af1b9b25fd7f1de5a51d009bf36c.png,22,True,0,26,True,True,True,18
view_03873cb330123484b28437172d028393.png,22,True,1,26,True,True,True,18
view_83a89454cfb3eaad6b69218a01725efe.png,22,False,15,26,False,False,False,18
view_40d146529e883647970c8e6ad7828aee.png,25,False,10,38,False,False,False,101
view_040d498befe8a982688743bb8a15e2e4.png,25,False,23,38,False,False,False,101
view_1b7713bc6b808e56e533c6512cba249f.png,31,True,1,32,True,True,True,259
view_a36526dc46a4ea7c7321eeb0068dc7e4.png,31,True,4,32,True,True,True,259
view_bed672cef70c91b21e0092a3bbffb37b.png,34,True,0,14,True,True,True,29
view_a5af5ebb87c06b9e8f612da9c70128a0.png,47,True,0,10,True,True,True,266
view_915f1eb9fbe5d08c2e56ed03767e38bd.png,51,False,5,19,False,False,False,46
view_a3bd5f6a4b49068832ef89711954db0e.png,69,True,0,5,True,True,False,392
view_453a65384090d62e4aa9582ec6ec5b69.png,76,False,5,6,False,False,False,34
view_95f67622e5147705d104f32148611b5b.png,81,False,1,5,False,False,False,354
view_48f72e7fb6e500559fd750d5456ef584.png,93,False,2,4,False,False,False,44
view_ca8c093974517c20c9f70b9dd0064138.png,93,False,3,4,False,False,False,44
view_e483dd3105d6f69d4ca07dd704591063.png,94,False,4,6,False,False,False,97
view_69d0f1bb75ac90746cb81b7943ad209e.png,97,True,0,6,True,True,True,218
view_b189627e1375d433fe899275dffd499e.png,97,True,2,6,True,False,False,218
view_a32f613e211adbcddeaabd1d5cd7e261.png,98,False,10,13,False,False,False,59
view_7cbf91c5b6613436461d57f32909d0e9.png,100,True,2,28,True,True,True,264
