控件icon名,包含簇号,命中百分比,簇内排序,簇内控件总数,原始簇号
view_ba27a1df2a40cc2f63697dfc71f86c79.png,2,0.5,3,8,26
view_0702af1b9b25fd7f1de5a51d009bf36c.png,6,0.0,0,22,2502
view_83a89454cfb3eaad6b69218a01725efe.png,6,0.5714285714285714,8,22,2502
view_7cbf91c5b6613436461d57f32909d0e9.png,12,0.5357142857142857,6,13,1001
view_bed672cef70c91b21e0092a3bbffb37b.png,17,0.32142857142857145,0,10,1067
view_abbd77f276adb08b7f823e93930b5507.png,19,0.8928571428571429,2,3,454
view_52aab8a65f4106aa0022d30a17056599.png,34,0.5357142857142857,5,11,4958
view_4d03888ec5acebf863fb8debe4535ffb.png,35,0.5714285714285714,4,7,485
view_b189627e1375d433fe899275dffd499e.png,47,0.8928571428571429,1,3,149
view_a4264a050fbc1523de3338d64580ba79.png,53,0.6785714285714286,5,6,69
view_a5af5ebb87c06b9e8f612da9c70128a0.png,55,0.4642857142857143,0,5,182
view_9099969ab4a16a477182d4d0a355d0bc.png,63,0.42857142857142855,2,9,119
view_8f31eb7e5a23c5234243c915c5f14acf.png,64,0.75,0,3,997
view_56c274f21b5a47c36d6491eeec801b77.png,83,0.6071428571428571,3,5,70
view_cb998351b18907c11d8dbd43fff35ea5.png,86,0.5,1,6,565
view_6699c5c7b85728194b0e746ce23b8fe9.png,94,0.8928571428571429,2,3,594
view_453a65384090d62e4aa9582ec6ec5b69.png,96,0.42857142857142855,0,6,309
view_a191fdabea2ce5f6881da31a011655f8.png,97,0.5,0,4,225
view_6036d6a923e2fc4b26cb85b4324b61fd.png,106,0.6428571428571429,1,4,446
