控件icon名,包含簇号,命中百分比,簇内排序,簇内控件总数,原始簇号
view_10c848e6af2d7371e7c8063e46ff610c.png,6,0.5666666666666667,5,17,110
view_0702af1b9b25fd7f1de5a51d009bf36c.png,25,0.16666666666666666,0,26,5
view_03873cb330123484b28437172d028393.png,25,0.3333333333333333,1,26,5
view_83a89454cfb3eaad6b69218a01725efe.png,25,0.6333333333333333,21,26,5
view_040d498befe8a982688743bb8a15e2e4.png,28,0.5333333333333333,11,38,351
view_40d146529e883647970c8e6ad7828aee.png,28,0.6,16,38,351
view_1b7713bc6b808e56e533c6512cba249f.png,35,0.3333333333333333,1,32,531
view_a36526dc46a4ea7c7321eeb0068dc7e4.png,35,0.4666666666666667,4,32,531
view_bed672cef70c91b21e0092a3bbffb37b.png,39,0.36666666666666664,1,14,134
view_a5af5ebb87c06b9e8f612da9c70128a0.png,51,0.3,0,10,527
view_a3bd5f6a4b49068832ef89711954db0e.png,77,0.6333333333333333,4,6,299
view_453a65384090d62e4aa9582ec6ec5b69.png,87,0.5333333333333333,1,6,160
view_95f67622e5147705d104f32148611b5b.png,92,0.4666666666666667,1,6,227
view_ca8c093974517c20c9f70b9dd0064138.png,105,0.5666666666666667,1,5,66
view_48f72e7fb6e500559fd750d5456ef584.png,105,0.6333333333333333,2,5,66
view_e483dd3105d6f69d4ca07dd704591063.png,106,0.5666666666666667,3,6,53
view_69d0f1bb75ac90746cb81b7943ad209e.png,109,0.43333333333333335,1,8,233
view_b189627e1375d433fe899275dffd499e.png,109,0.5666666666666667,3,8,233
view_cb998351b18907c11d8dbd43fff35ea5.png,110,0.6,8,15,39
view_a32f613e211adbcddeaabd1d5cd7e261.png,110,0.6666666666666666,13,15,39
view_7cbf91c5b6613436461d57f32909d0e9.png,112,0.5333333333333333,7,28,526
view_aea4d42e51d6ff8a03869bcd017a8c5f.png,112,0.7,16,28,526
view_388d4340422c2e5da6110b736456d4b7.png,112,0.7666666666666667,26,28,526
view_c545dfece6f46c4594b005bd68055924.png,113,0.6,1,4,234
view_52aab8a65f4106aa0022d30a17056599.png,117,0.5666666666666667,1,5,52
view_7d4f42222b3a2e60272f7dbe81828f8f.png,125,0.36666666666666664,0,4,92
view_4d03888ec5acebf863fb8debe4535ffb.png,151,0.5666666666666667,8,12,173
view_56c274f21b5a47c36d6491eeec801b77.png,178,0.5333333333333333,0,4,192
view_b9fe4790c02f0f8edbd28a4f22c54d46.png,183,0.5666666666666667,1,5,75
view_915f1eb9fbe5d08c2e56ed03767e38bd.png,191,0.9333333333333333,1,3,65
view_9099969ab4a16a477182d4d0a355d0bc.png,216,0.7333333333333333,0,3,43
view_7721915c5adce47fc5fb59f6d39733c0.png,239,0.5666666666666667,5,8,41
view_036db19dd3ca2bfe15721c3150990f86.png,252,0.5666666666666667,1,5,56
view_c3a4ab57d42393c3a6e8c4e4a811fb12.png,264,0.7666666666666667,3,4,29
view_8f31eb7e5a23c5234243c915c5f14acf.png,272,0.5666666666666667,5,7,6
view_a4264a050fbc1523de3338d64580ba79.png,289,0.6333333333333333,5,9,96
view_2fecd352e53d0f934542a5bfa095083a.png,304,0.9333333333333333,2,3,542
view_6036d6a923e2fc4b26cb85b4324b61fd.png,309,0.6333333333333333,1,4,194
view_b520db2a0e8f47d47e36a9bc8597aaf4.png,320,0.8333333333333334,1,3,11
view_ba27a1df2a40cc2f63697dfc71f86c79.png,332,0.5333333333333333,2,7,101
view_a191fdabea2ce5f6881da31a011655f8.png,361,0.5,0,5,206
view_a108284ff64b9f8ad7fd44ff16fa3a23.png,365,0.9,2,3,189
