控件icon名,包含簇号,命中百分比,簇内排序,簇内控件总数,原始簇号
view_ba27a1df2a40cc2f63697dfc71f86c79.png,6,0.41379310344827586,1,10,2421
view_0702af1b9b25fd7f1de5a51d009bf36c.png,11,0.10344827586206896,0,26,611
view_03873cb330123484b28437172d028393.png,11,0.2413793103448276,1,26,611
view_83a89454cfb3eaad6b69218a01725efe.png,11,0.6206896551724138,20,26,611
view_036db19dd3ca2bfe15721c3150990f86.png,17,0.4482758620689655,4,32,236
view_52aab8a65f4106aa0022d30a17056599.png,17,0.5517241379310345,13,32,236
view_7cbf91c5b6613436461d57f32909d0e9.png,23,0.4482758620689655,5,28,291
view_388d4340422c2e5da6110b736456d4b7.png,23,0.6206896551724138,16,28,291
view_aea4d42e51d6ff8a03869bcd017a8c5f.png,23,0.7241379310344828,23,28,291
view_6699c5c7b85728194b0e746ce23b8fe9.png,32,0.41379310344827586,4,16,1029
view_bed672cef70c91b21e0092a3bbffb37b.png,32,0.4482758620689655,5,16,1029
view_abbd77f276adb08b7f823e93930b5507.png,35,0.8620689655172413,1,3,2188
view_a4264a050fbc1523de3338d64580ba79.png,40,0.5862068965517241,6,11,560
view_4d03888ec5acebf863fb8debe4535ffb.png,57,0.5862068965517241,11,13,171
view_56c274f21b5a47c36d6491eeec801b77.png,58,0.3793103448275862,0,7,120
view_e483dd3105d6f69d4ca07dd704591063.png,62,0.4482758620689655,0,6,576
view_10c848e6af2d7371e7c8063e46ff610c.png,64,0.5517241379310345,7,19,492
view_48f72e7fb6e500559fd750d5456ef584.png,67,0.6206896551724138,1,4,135
view_ca8c093974517c20c9f70b9dd0064138.png,67,0.6551724137931034,2,4,135
view_c545dfece6f46c4594b005bd68055924.png,71,0.3793103448275862,1,10,203
view_69d0f1bb75ac90746cb81b7943ad209e.png,71,0.5172413793103449,4,10,203
view_b189627e1375d433fe899275dffd499e.png,71,0.5517241379310345,5,10,203
view_1b7713bc6b808e56e533c6512cba249f.png,73,0.3448275862068966,1,40,614
view_a36526dc46a4ea7c7321eeb0068dc7e4.png,73,0.5517241379310345,10,40,614
view_cb998351b18907c11d8dbd43fff35ea5.png,75,0.5172413793103449,1,9,1122
view_ac28492f1787a95585bf168676e5e07e.png,75,0.5517241379310345,2,9,1122
view_9099969ab4a16a477182d4d0a355d0bc.png,76,0.4827586206896552,3,15,94
view_a32f613e211adbcddeaabd1d5cd7e261.png,78,0.6896551724137931,18,26,81
view_a5af5ebb87c06b9e8f612da9c70128a0.png,82,0.3448275862068966,0,11,2120
view_6036d6a923e2fc4b26cb85b4324b61fd.png,89,0.4827586206896552,4,15,162
view_8f31eb7e5a23c5234243c915c5f14acf.png,95,0.4827586206896552,0,5,605
view_a25f6186706916f9d65f5bb47b4986f9.png,131,0.4827586206896552,1,6,147
view_7721915c5adce47fc5fb59f6d39733c0.png,134,0.5172413793103449,2,8,141
view_453a65384090d62e4aa9582ec6ec5b69.png,136,0.4827586206896552,0,6,2100
view_2fecd352e53d0f934542a5bfa095083a.png,167,0.8620689655172413,2,3,207
