控件icon名,包含簇号,命中百分比,簇内排序,簇内控件总数,原始簇号
view_10c848e6af2d7371e7c8063e46ff610c.png,6,0.5666666666666667,5,13,11
view_0702af1b9b25fd7f1de5a51d009bf36c.png,18,0.2,0,26,28
view_03873cb330123484b28437172d028393.png,18,0.5666666666666667,8,26,28
view_83a89454cfb3eaad6b69218a01725efe.png,18,0.6666666666666666,23,26,28
view_040d498befe8a982688743bb8a15e2e4.png,20,0.5666666666666667,16,42,1
view_40d146529e883647970c8e6ad7828aee.png,20,0.6333333333333333,18,42,1
view_1b7713bc6b808e56e533c6512cba249f.png,25,0.3333333333333333,1,30,76
view_a36526dc46a4ea7c7321eeb0068dc7e4.png,25,0.4666666666666667,2,30,76
view_bed672cef70c91b21e0092a3bbffb37b.png,27,0.36666666666666664,0,14,29
view_a5af5ebb87c06b9e8f612da9c70128a0.png,36,0.36666666666666664,0,9,112
view_56c274f21b5a47c36d6491eeec801b77.png,39,0.4,0,7,30
view_a3bd5f6a4b49068832ef89711954db0e.png,55,0.7,4,5,328
view_036db19dd3ca2bfe15721c3150990f86.png,60,0.4666666666666667,0,6,141
view_453a65384090d62e4aa9582ec6ec5b69.png,61,0.5333333333333333,2,6,87
view_48f72e7fb6e500559fd750d5456ef584.png,72,0.6666666666666666,1,4,154
view_ca8c093974517c20c9f70b9dd0064138.png,72,0.7666666666666667,2,4,154
view_e483dd3105d6f69d4ca07dd704591063.png,73,0.6,4,6,146
view_c545dfece6f46c4594b005bd68055924.png,75,0.4,0,12,232
view_69d0f1bb75ac90746cb81b7943ad209e.png,75,0.5,4,12,232
view_b189627e1375d433fe899275dffd499e.png,75,0.5666666666666667,7,12,232
view_a32f613e211adbcddeaabd1d5cd7e261.png,76,0.6,8,10,139
view_7cbf91c5b6613436461d57f32909d0e9.png,78,0.43333333333333335,3,29,164
view_aea4d42e51d6ff8a03869bcd017a8c5f.png,78,0.6333333333333333,13,29,164
view_388d4340422c2e5da6110b736456d4b7.png,78,0.7333333333333333,28,29,164
view_52aab8a65f4106aa0022d30a17056599.png,80,0.6333333333333333,1,4,144
view_4d03888ec5acebf863fb8debe4535ffb.png,99,0.6,10,12,59
view_9099969ab4a16a477182d4d0a355d0bc.png,134,0.8333333333333334,0,3,137
view_c6ff152fa1f117da252ea351460521be.png,145,0.43333333333333335,0,5,289
view_a4264a050fbc1523de3338d64580ba79.png,160,0.6333333333333333,6,10,152
view_a25f6186706916f9d65f5bb47b4986f9.png,167,0.4,0,6,171
view_cb998351b18907c11d8dbd43fff35ea5.png,173,0.43333333333333335,0,6,129
view_8f31eb7e5a23c5234243c915c5f14acf.png,182,0.5333333333333333,0,5,107
view_2fecd352e53d0f934542a5bfa095083a.png,194,0.9333333333333333,2,3,163
view_6036d6a923e2fc4b26cb85b4324b61fd.png,198,0.7,2,4,5
view_ba27a1df2a40cc2f63697dfc71f86c79.png,216,0.5333333333333333,3,7,214
view_b888f5f094161ecc9f125735c6d13b0d.png,231,0.7666666666666667,0,3,470
view_a191fdabea2ce5f6881da31a011655f8.png,235,0.5,0,5,283
