控件icon名,包含簇号,命中百分比,簇内排序,簇内控件总数,原始簇号
view_10c848e6af2d7371e7c8063e46ff610c.png,6,0.5161290322580645,4,13,13
view_0702af1b9b25fd7f1de5a51d009bf36c.png,20,0.1935483870967742,0,26,33
view_03873cb330123484b28437172d028393.png,20,0.5161290322580645,7,26,33
view_83a89454cfb3eaad6b69218a01725efe.png,20,0.5806451612903226,16,26,33
view_040d498befe8a982688743bb8a15e2e4.png,23,0.5161290322580645,12,42,2
view_40d146529e883647970c8e6ad7828aee.png,23,0.5483870967741935,13,42,2
view_1b7713bc6b808e56e533c6512cba249f.png,29,0.3548387096774194,1,30,81
view_a36526dc46a4ea7c7321eeb0068dc7e4.png,29,0.5161290322580645,6,30,81
view_bed672cef70c91b21e0092a3bbffb37b.png,31,0.3870967741935484,1,14,35
view_a5af5ebb87c06b9e8f612da9c70128a0.png,42,0.2903225806451613,0,13,124
view_56c274f21b5a47c36d6491eeec801b77.png,46,0.3225806451612903,0,7,36
view_a3bd5f6a4b49068832ef89711954db0e.png,63,0.5483870967741935,0,5,347
view_036db19dd3ca2bfe15721c3150990f86.png,69,0.5483870967741935,2,6,160
view_453a65384090d62e4aa9582ec6ec5b69.png,70,0.4838709677419355,0,6,93
view_ca8c093974517c20c9f70b9dd0064138.png,82,0.6774193548387096,2,4,173
view_48f72e7fb6e500559fd750d5456ef584.png,82,0.7419354838709677,3,4,173
view_e483dd3105d6f69d4ca07dd704591063.png,83,0.5483870967741935,1,6,165
view_c545dfece6f46c4594b005bd68055924.png,85,0.22580645161290322,0,13,232
view_b189627e1375d433fe899275dffd499e.png,85,0.5483870967741935,4,13,232
view_69d0f1bb75ac90746cb81b7943ad209e.png,85,0.5806451612903226,7,13,232
view_a32f613e211adbcddeaabd1d5cd7e261.png,86,0.6129032258064516,7,9,158
view_7cbf91c5b6613436461d57f32909d0e9.png,88,0.45161290322580644,5,29,101
view_aea4d42e51d6ff8a03869bcd017a8c5f.png,88,0.6129032258064516,13,29,101
view_388d4340422c2e5da6110b736456d4b7.png,88,0.6774193548387096,25,29,101
view_52aab8a65f4106aa0022d30a17056599.png,90,0.6129032258064516,0,4,163
view_4d03888ec5acebf863fb8debe4535ffb.png,110,0.5161290322580645,4,12,69
view_9099969ab4a16a477182d4d0a355d0bc.png,150,0.8387096774193549,2,3,156
view_c6ff152fa1f117da252ea351460521be.png,165,0.41935483870967744,0,5,292
view_a4264a050fbc1523de3338d64580ba79.png,176,0.6774193548387096,7,10,171
view_a25f6186706916f9d65f5bb47b4986f9.png,183,0.5483870967741935,3,6,109
view_c3a4ab57d42393c3a6e8c4e4a811fb12.png,190,0.8709677419354839,2,3,208
view_cb998351b18907c11d8dbd43fff35ea5.png,191,0.6129032258064516,3,5,149
view_8f31eb7e5a23c5234243c915c5f14acf.png,199,0.6129032258064516,4,5,117
view_33a7a439057d102525c55da9fe1b0ace.png,205,0.7419354838709677,2,4,294
view_0920dbb7ce6fc1f9c1addacb5d1d9b8b.png,210,0.9032258064516129,2,3,278
view_2fecd352e53d0f934542a5bfa095083a.png,211,0.8387096774193549,1,3,184
view_6036d6a923e2fc4b26cb85b4324b61fd.png,213,0.6774193548387096,2,4,6
view_ba27a1df2a40cc2f63697dfc71f86c79.png,233,0.4838709677419355,2,7,200
view_b888f5f094161ecc9f125735c6d13b0d.png,246,0.8064516129032258,0,3,489
view_a191fdabea2ce5f6881da31a011655f8.png,253,0.5161290322580645,1,5,303
