控件icon名,包含簇号,命中百分比,簇内排序,簇内控件总数,原始簇号
view_915f1eb9fbe5d08c2e56ed03767e38bd.png,21,0.75,3,4,372
view_c6ff152fa1f117da252ea351460521be.png,23,0.35714285714285715,0,7,333
view_0702af1b9b25fd7f1de5a51d009bf36c.png,27,0.07142857142857142,0,22,5
view_83a89454cfb3eaad6b69218a01725efe.png,27,0.6785714285714286,18,22,5
view_bed672cef70c91b21e0092a3bbffb37b.png,37,0.2857142857142857,0,11,336
view_cb998351b18907c11d8dbd43fff35ea5.png,39,0.5714285714285714,2,6,374
view_56c274f21b5a47c36d6491eeec801b77.png,50,0.5,0,5,419
view_7721915c5adce47fc5fb59f6d39733c0.png,58,0.4642857142857143,3,9,264
view_a3bd5f6a4b49068832ef89711954db0e.png,63,0.5714285714285714,2,5,301
view_95f67622e5147705d104f32148611b5b.png,79,0.4642857142857143,0,7,258
view_ca8c093974517c20c9f70b9dd0064138.png,80,0.8928571428571429,1,3,316
view_388d4340422c2e5da6110b736456d4b7.png,94,0.6428571428571429,3,5,365
view_7cbf91c5b6613436461d57f32909d0e9.png,95,0.35714285714285715,2,13,514
view_52aab8a65f4106aa0022d30a17056599.png,99,0.5,6,11,103
view_6699c5c7b85728194b0e746ce23b8fe9.png,120,0.5,1,5,274
view_4d03888ec5acebf863fb8debe4535ffb.png,137,0.5714285714285714,6,7,392
view_10c848e6af2d7371e7c8063e46ff610c.png,146,0.8214285714285714,0,3,370
view_453a65384090d62e4aa9582ec6ec5b69.png,185,0.7857142857142857,0,3,288
view_ba27a1df2a40cc2f63697dfc71f86c79.png,188,0.5,4,14,253
view_0920dbb7ce6fc1f9c1addacb5d1d9b8b.png,195,0.5,2,7,92
view_c545dfece6f46c4594b005bd68055924.png,205,0.5,0,5,289
view_b189627e1375d433fe899275dffd499e.png,205,0.6428571428571429,3,5,289
view_9099969ab4a16a477182d4d0a355d0bc.png,207,0.42857142857142855,0,6,93
view_8f31eb7e5a23c5234243c915c5f14acf.png,247,0.5714285714285714,0,4,6
view_48f72e7fb6e500559fd750d5456ef584.png,260,0.6071428571428571,0,4,351
view_a4264a050fbc1523de3338d64580ba79.png,262,0.8928571428571429,1,3,331
view_2fecd352e53d0f934542a5bfa095083a.png,273,0.9642857142857143,2,3,531
view_6036d6a923e2fc4b26cb85b4324b61fd.png,278,0.5714285714285714,1,4,415
view_a5af5ebb87c06b9e8f612da9c70128a0.png,279,0.39285714285714285,0,5,529
view_4444f0930e2b4efa977efcdbf5337d20.png,316,0.6071428571428571,4,7,107
view_a191fdabea2ce5f6881da31a011655f8.png,325,0.6785714285714286,3,4,326
