控件icon名,包含簇号,命中百分比,簇内排序,簇内控件总数,原始簇号
view_10c848e6af2d7371e7c8063e46ff610c.png,8,0.4666666666666667,4,18,13
view_0702af1b9b25fd7f1de5a51d009bf36c.png,24,0.16666666666666666,0,26,18
view_03873cb330123484b28437172d028393.png,24,0.36666666666666664,2,26,18
view_83a89454cfb3eaad6b69218a01725efe.png,24,0.5333333333333333,7,26,18
view_036db19dd3ca2bfe15721c3150990f86.png,29,0.43333333333333335,5,32,69
view_52aab8a65f4106aa0022d30a17056599.png,29,0.5666666666666667,10,32,69
view_1b7713bc6b808e56e533c6512cba249f.png,31,0.2,1,40,239
view_a36526dc46a4ea7c7321eeb0068dc7e4.png,31,0.5333333333333333,14,40,239
view_bed672cef70c91b21e0092a3bbffb37b.png,33,0.3333333333333333,0,16,82
view_6699c5c7b85728194b0e746ce23b8fe9.png,33,0.3333333333333333,1,16,82
view_ac28492f1787a95585bf168676e5e07e.png,35,0.5,4,8,37
view_cb998351b18907c11d8dbd43fff35ea5.png,35,0.5333333333333333,5,8,37
view_bb275cd494d93b8e04fdf46f1f22028a.png,39,0.5333333333333333,4,11,331
view_56c274f21b5a47c36d6491eeec801b77.png,45,0.36666666666666664,1,10,148
view_a5af5ebb87c06b9e8f612da9c70128a0.png,47,0.26666666666666666,0,12,246
view_c545dfece6f46c4594b005bd68055924.png,51,0.3333333333333333,1,12,265
view_b189627e1375d433fe899275dffd499e.png,51,0.4666666666666667,2,12,265
view_69d0f1bb75ac90746cb81b7943ad209e.png,51,0.5333333333333333,5,12,265
view_a32f613e211adbcddeaabd1d5cd7e261.png,52,0.5333333333333333,8,29,35
view_915f1eb9fbe5d08c2e56ed03767e38bd.png,52,0.5666666666666667,9,29,35
view_9099969ab4a16a477182d4d0a355d0bc.png,60,0.5333333333333333,8,14,41
view_a3bd5f6a4b49068832ef89711954db0e.png,68,0.6,3,5,373
view_8133e2b06f41040bd19fd48348238298.png,70,0.4666666666666667,2,8,196
view_453a65384090d62e4aa9582ec6ec5b69.png,78,0.43333333333333335,0,6,97
view_95f67622e5147705d104f32148611b5b.png,84,0.6666666666666666,4,5,284
view_ca8c093974517c20c9f70b9dd0064138.png,85,0.5666666666666667,2,5,32
view_48f72e7fb6e500559fd750d5456ef584.png,85,0.6,3,5,32
view_e483dd3105d6f69d4ca07dd704591063.png,97,0.5333333333333333,2,6,64
view_7cbf91c5b6613436461d57f32909d0e9.png,102,0.4666666666666667,4,27,244
view_aea4d42e51d6ff8a03869bcd017a8c5f.png,102,0.5666666666666667,12,27,244
view_388d4340422c2e5da6110b736456d4b7.png,102,0.6333333333333333,18,27,244
view_a4264a050fbc1523de3338d64580ba79.png,108,0.6,6,11,29
view_4d03888ec5acebf863fb8debe4535ffb.png,137,0.6666666666666666,13,14,68
view_ba27a1df2a40cc2f63697dfc71f86c79.png,167,0.4666666666666667,3,10,122
view_44a2a3cd455836de372ed9701f3e7581.png,173,0.6666666666666666,4,6,310
view_7721915c5adce47fc5fb59f6d39733c0.png,188,0.7666666666666667,3,4,43
view_a25f6186706916f9d65f5bb47b4986f9.png,231,0.4,0,6,285
view_c3a4ab57d42393c3a6e8c4e4a811fb12.png,243,0.7333333333333333,3,4,59
view_8f31eb7e5a23c5234243c915c5f14acf.png,257,0.5666666666666667,2,5,19
view_2fecd352e53d0f934542a5bfa095083a.png,278,0.8333333333333334,1,3,344
view_6036d6a923e2fc4b26cb85b4324b61fd.png,282,0.6,2,5,146
view_b520db2a0e8f47d47e36a9bc8597aaf4.png,292,0.8666666666666667,1,3,27
view_b888f5f094161ecc9f125735c6d13b0d.png,322,0.7333333333333333,0,3,547
view_a191fdabea2ce5f6881da31a011655f8.png,330,0.43333333333333335,0,5,341
